142.14,138.76,111.42,144.06,137.54,50.34,146.2,133.84,142.44,143.36,145.78,143.94,142.2,142.4,141.42,143.24,144.18,138.52,145.16,93.62,144.18,143.78,138.94,144.32,188,243,174,54,250,224,72,252,183,206,52,255,251,79,181
140.68,137.6,112.6,141.52,135.12,52.72,143.44,132.88,143.44,144.6,146.32,143.08,142.6,144.04,142.56,142.84,144.32,137.6,141.6,89.2,144.96,145.08,134.36,143.72,184,244,171,55,251,235,81,250,173,207,60,255,251,82,177
141.5,137.24,108.94,141.88,135.22,40.32,144.32,134.16,143.46,144.72,146.56,144.06,142.26,143.78,141.22,143.08,144.68,135.1,141.66,102.46,144.54,145.8,137.06,144.86,186,243,171,36,252,239,75,251,171,207,54,255,255,82,172
141.68,137.36,120.4,141.12,132.36,42.4,142.32,130.44,143.8,145.36,144.56,143.36,142.68,144.68,140.88,142.76,144.56,135.4,140.16,94,144.36,147.2,136.4,144.28,184,243,167,93,230,211,77,250,185,208,60,255,255,90,171
140.32,134.1,104.32,140.06,132.52,43.06,143.32,130.88,144.24,144.1,144.74,143.28,144.18,145.16,141.72,142.84,144.1,135.66,138,84.62,145,150.1,129.26,144.08,183,243,183,60,252,244,80,250,183,207,62,255,249,90,183
141.64,132.8,80.74,145.24,140.26,96.92,145.44,139.32,143.56,144.8,146.72,144.1,144.76,143.66,142.2,143.62,143.2,143.52,142.96,132.62,143.92,144.86,82.2,134.76,216,242,172,158,253,249,141,249,178,242,104,255,255,124,175
141.68,127.12,78.06,143.64,138.06,98.68,140.98,138.32,145.54,146.78,147.02,145.12,144.78,145.3,142.14,143.5,143.44,139.02,140.7,130.84,144.4,146.96,85.4,138.18,215,243,169,157,253,243,146,248,177,244,112,255,255,137,166
141.1,137.36,104.94,143.48,134.94,65.84,144.82,137.72,144.74,144.34,145.86,143.36,144.88,143.9,133.96,143.58,143.44,139.34,140.42,125.8,143.82,147.14,80.88,141.52,213,243,167,156,252,235,150,250,178,245,122,255,255,157,167
141.48,138,96.9,143.24,136.82,84.26,141.82,137.78,145.22,145.88,146.64,144.16,143.92,143.12,135.92,143.14,143.76,138.12,140.78,123.24,144.46,146.94,84.64,141.28,209,243,166,165,253,248,154,248,176,246,114,255,255,138,175
139.5,133.16,93.72,141.68,133.4,71.3,142.18,136.14,144.76,144.02,145.58,143.24,145.26,143.06,134.36,143.22,143.68,136.9,139.28,124.72,144.64,149.4,76.88,136.32,212,242,168,159,252,250,153,249,177,247,117,255,255,147,172
137.12,109.9,121.3,134.08,135.52,106.06,139.72,136.18,145.86,148.98,144.64,145.78,150.36,145.52,126.72,147.44,147.1,126.68,131.52,115.32,147.56,153,117,143.96,178,241,168,98,252,243,105,250,184,233,93,255,255,134,169
139.4,112.08,120.68,134.64,132.92,100.6,135.92,135.92,148.12,152.84,145.36,150.16,144.96,145.36,130.32,144.64,144.04,109.32,138.96,115.04,144.8,150.08,120.32,142.56,180,238,170,118,253,228,116,250,175,235,101,255,251,132,191
137.32,109.78,118.42,129.64,130.5,91.46,137,132.2,147.1,152,144.88,147.3,150.2,149.6,133.08,147.24,147.34,128.22,129.74,114.98,146.36,153,120.2,146,185,238,172,94,251,245,104,250,175,227,100,255,246,119,189
132.68,101.82,114.22,129,135.14,94.58,136.76,132.22,149.12,152.52,141.88,133.98,150.8,153,138.88,146.3,148.7,131.3,124.64,114.4,145.92,153,116.36,151.92,199,239,171,84,251,249,98,249,176,230,79,201,190,69,235
139.04,109.24,112.7,141.46,136.72,96.26,133.68,131.48,149.42,153,143.9,151.18,147.54,142.32,123.98,145.54,145.32,119.92,133.92,110,146.88,152.92,112.8,141.34,174,241,167,119,250,221,114,249,176,234,109,255,255,141,179
