0.45427,0.45427,0.45427,0.22301,0.26265,0.45427,-3.1898,0.03469,0.45427,0.45427,-0.51044,0.45427,0.15445,0.58147,0.60872,0.0090854,-2.7256,0.47244,-1.1811,0.23622,0.59964,1.3083,-0.24531,0.18171,172,241,149,86,181,226,93,255,173,216,0,255,187,57,255
0.49568,0.49568,0.49568,0.18763,0.22892,0.49568,-3.1437,-0.24109,0.49568,0.49568,-0.5015,0.49568,0.025175,0.43026,0.60191,-0.05035,-2.577,0.38907,-1.3892,0.39593,0.86968,1.2267,-0.35245,0.43026,173,240,149,81,181,229,93,255,167,219,0,255,191,50,255
0.54097,0.54097,0.54097,0.22624,0.29618,0.54097,-2.9751,-0.85623,0.54097,0.54097,-0.47792,0.54097,0.10804,0.36394,0.60703,-0.058286,-2.7281,0.48335,-1.2652,0.43644,1.0634,0.56438,-0.27579,0.70086,171,239,154,84,180,231,97,255,153,221,0,255,215,25,255
0.51461,0.51461,0.51461,0.1017,0.25769,0.51461,-3.1129,-0.32651,0.51461,0.51461,-0.52226,0.51461,0.11726,0.43067,0.66093,-0.12579,-2.4028,0.32833,-1.5969,0.41788,0.89759,1.2366,-0.4328,0.46905,170,239,147,79,181,234,97,255,154,218,0,255,206,37,255
0.48551,0.48551,0.48551,0.1576,0.27589,0.48551,-3.159,-0.18979,0.48551,0.48551,-0.48327,0.48551,0.066111,0.37407,0.62847,-0.041005,-2.7323,0.38076,-1.2293,0.47784,0.87283,1.0302,-0.28202,0.45441,173,241,150,82,181,237,96,255,158,217,0,255,195,37,255
0.56501,0.56501,0.56501,0.1399,0.15541,0.56501,-2.9538,-0.92755,0.56501,0.56501,-0.369,0.56501,0.10028,0.556,0.68417,-0.056371,-2.5486,0.43495,-1.4662,0.59872,1.1897,0.25693,-0.3768,0.6272,170,240,154,77,181,235,97,255,147,223,0,255,212,25,255
0.51886,0.51886,0.51886,0.071056,0.16307,0.51886,-3.1311,-0.29701,0.51886,0.51886,-0.4381,0.51886,0.18304,0.57066,0.70633,-0.12705,-2.5626,0.26057,-1.5031,0.35747,0.97767,0.79032,-0.30794,0.65465,171,240,159,74,181,243,87,255,180,219,0,255,196,43,255
0.54375,0.54375,0.54375,0.10835,0.20144,0.54375,-3.0476,-0.63333,0.54375,0.54375,-0.43515,0.54375,0.12284,0.49453,0.68352,-0.072447,-2.5041,0.40633,-1.5718,0.48823,1.1119,0.47563,-0.36223,0.72762,170,239,155,77,181,238,95,255,156,219,0,255,205,33,255
0.40873,0.40873,0.40873,0.40873,0.25759,0.40873,-3.2317,0.086106,0.40873,0.40873,-0.38185,0.40873,0.66985,-0.14404,0.27902,-0.035255,-2.6663,0.23873,-0.28506,0.56509,0.86728,-1.2521,0.80684,0.95592,174,240,157,80,182,225,97,255,145,218,0,255,214,13,255
0.39685,0.39685,0.39685,0.39685,0.21386,0.39685,-3.2347,0.25403,0.39685,0.39685,-0.40801,0.39685,0.82383,0.26075,0.20407,-0.2154,-2.7625,0.13227,-1.2886,0.28721,0.57063,0.73691,0.3779,0.87295,172,240,154,85,181,216,97,255,149,217,0,255,198,32,255
0.42809,0.42809,0.42809,0.42809,-0.037421,0.42809,-3.2212,0.18411,0.42809,0.42809,-0.35026,0.42809,0.56159,0.56964,0.3764,-0.13084,-2.3047,0.36835,-1.9129,0.22074,0.67431,0.95342,-0.18183,0.80581,174,242,144,85,180,217,98,255,151,217,0,255,196,37,255
0.46091,0.46091,0.46091,0.44871,-0.0097201,0.46091,-3.1916,-0.1562,0.46091,0.46091,-0.3176,0.46091,0.58624,0.61649,0.53274,-0.088402,-2.0635,0.33267,-2.1496,0.19309,0.75374,0.80725,-0.31871,0.79794,173,241,137,85,180,232,98,255,161,218,0,255,193,50,255
0.42041,0.42041,0.42041,0.41507,-0.012126,0.42041,-3.2374,0.17344,0.42041,0.42041,-0.28179,0.42041,0.65937,0.46927,0.26375,-0.18582,-2.5262,0.32027,-1.6707,0.2509,0.63882,0.81608,0.055661,0.90856,169,239,164,84,181,220,97,255,155,218,0,255,206,26,255
0.40606,0.40606,0.40606,0.40606,0.057172,0.40606,-3.2325,0.29931,0.40606,0.40606,-0.37243,0.40606,0.4872,0.51842,0.54517,-0.063548,-2.4628,0.37348,-1.7559,0.22855,0.67896,0.86626,-0.19287,0.77707,170,239,165,85,181,219,98,255,154,215,0,255,201,25,255
0.47232,0.47232,0.47232,0.47232,0.030725,0.47232,-3.1628,-0.2889,0.47232,0.47232,-0.3576,0.47232,0.55182,0.62343,0.52944,-0.10835,-2.156,0.37503,-2.0687,0.20271,0.77784,0.76217,-0.28738,0.79798,171,239,152,76,181,233,96,255,146,216,0,255,202,35,255
0.077763,0.46445,0.46445,0.4293,0.34461,0.46445,-3.1659,0.1257,0.46445,0.46445,-0.59814,0.46445,-0.24655,0.41809,0.68775,0.083872,-2.5215,0.57381,-1.3442,0.56242,0.91563,1.2043,-0.42126,0.08767,176,242,143,88,181,240,100,255,154,216,0,255,191,44,255
0.29322,0.44828,0.44828,0.44214,0.38073,0.44828,-3.1656,-0.053732,0.44828,0.44828,-0.58645,0.44828,-0.27521,0.40093,0.68611,0.26754,-2.6532,0.55272,-1.1675,0.70911,0.94369,0.98048,-0.3948,-0.049829,172,240,150,85,182,224,100,255,147,219,0,255,202,36,255
0.42479,0.42479,0.42479,0.3972,0.30063,0.42479,-3.2086,-0.023568,0.42479,0.42479,-0.43916,0.42479,-0.30783,-0.37333,0.55672,0.29474,-2.7509,0.75321,-0.66807,0.13099,1.3951,-0.20304,0.36678,0.80561,174,238,152,85,177,212,97,255,149,218,0,255,197,40,255
0.45001,0.45001,0.45001,0.45001,0.26755,0.45001,-3.1624,-0.18085,0.45001,0.45001,-0.52442,0.45001,-0.55115,0.020692,0.63015,0.62263,-2.6956,0.87845,-0.52105,-0.28028,1.2471,-0.47591,0.32918,0.79569,171,239,148,79,181,241,99,255,138,216,0,255,192,45,255
0.44854,0.44854,0.44854,0.39645,0.29226,0.44854,-3.1702,-0.12636,0.44854,0.44854,-0.53196,0.44854,-0.12059,0.10949,0.59995,0.49701,-2.9483,0.6605,-0.55655,0.13371,1.0056,-0.35674,0.10344,0.87242,173,240,146,99,162,225,102,255,143,211,0,255,196,28,255
0.65295,0.65295,0.59485,0.17776,0.20059,0.51599,-0.5734,0.34999,0.58447,-3.0718,-0.37628,0.29189,-0.88231,0.78148,0.79828,0.14285,-1.5545,0.2773,-1.6386,0.075627,0.86551,1.773,-0.89912,0.26049,205,242,155,173,182,172,161,255,144,249,0,255,243,95,255
