0.40146,0.27208,-0.7744,0.47495,0.22538,-3.1123,0.55686,0.083762,0.41294,0.44815,0.54078,0.47035,0.27076,0.28538,0.21373,0.34679,0.41552,0.0017059,0.48717,-3.281,0.41552,0.38628,0.032413,0.42576,188,243,174,54,250,224,72,252,183,206,52,255,251,79,181
0.37778,0.25547,-0.7373,0.41114,0.15699,-3.1152,0.48739,0.068038,0.48739,0.53345,0.60176,0.47309,0.3252,0.42156,0.32252,0.34126,0.44029,-0.0093679,0.25829,-3.248,0.48312,0.49115,-0.22617,0.40014,184,244,171,55,251,235,81,250,173,207,60,255,251,82,177
0.39286,0.24478,-0.73897,0.40607,0.17456,-3.1243,0.49089,0.13771,0.461,0.5048,0.56876,0.48185,0.29692,0.43025,0.2057,0.36885,0.50919,-0.33113,0.24429,-3.1942,0.49691,0.60744,-0.15921,0.52498,186,243,171,36,252,239,75,251,171,207,54,255,255,82,172
0.4096,0.25232,-0.36518,0.38921,0.07027,-3.2051,0.4329,0.00036409,0.48679,0.54359,0.51446,0.47077,0.33314,0.47904,0.20183,0.33898,0.47029,-0.19794,0.14931,-3.2181,0.4557,0.66288,-0.12499,0.44986,184,243,167,93,230,211,77,250,185,208,60,255,255,90,171
0.41349,0.1913,-0.87253,0.40421,0.13485,-3.0609,0.52066,0.076269,0.55353,0.54853,0.57139,0.51923,0.42825,0.4872,0.28029,0.34765,0.42344,-0.084207,0.056539,-3.1541,0.47757,0.78432,-0.46915,0.42224,183,243,183,60,252,244,80,250,183,207,62,255,249,90,183
0.3981,-0.032208,-2.5663,0.57334,0.33092,-1.7787,0.58307,0.28517,0.49156,0.55192,0.64538,0.51784,0.46757,0.40249,0.31612,0.40012,0.37528,0.39421,0.36108,-0.25064,0.41787,0.47348,-3.2335,-0.12404,216,242,172,158,253,249,141,249,178,242,104,255,255,124,175
0.43592,-0.26181,-2.6128,0.52985,0.26245,-1.6247,0.40238,0.27491,0.6209,0.68032,0.69182,0.60077,0.47961,0.5119,0.3157,0.40014,0.39642,0.122,0.2263,-0.38586,0.45602,0.61496,-3.207,0.069846,215,243,169,157,253,243,146,248,177,244,112,255,255,137,166
0.38408,0.21944,-1.2077,0.48885,0.11291,-2.9289,0.54784,0.23529,0.54432,0.52671,0.59362,0.48357,0.52532,0.46909,-0.10116,0.45074,0.4427,0.20749,0.26945,-0.5693,0.4645,0.65497,-3.1463,0.33255,213,243,167,156,252,235,150,250,178,245,122,255,255,157,167
0.40592,0.22853,-1.8665,0.49563,0.16838,-2.5108,0.42325,0.21732,0.59656,0.6302,0.66894,0.54253,0.49322,0.44477,0.0086813,0.44598,0.48353,0.14193,0.30304,-0.75931,0.52593,0.67613,-3.0972,0.33332,209,243,166,165,253,248,154,248,176,246,114,255,255,138,175
0.39177,0.10877,-1.6518,0.48909,0.11948,-2.6526,0.51141,0.24179,0.62657,0.59354,0.66318,0.55872,0.56393,0.4452,-0.024284,0.45384,0.47866,0.11279,0.24122,-0.5445,0.53047,0.78734,-3.1261,0.081486,212,242,168,159,252,250,153,249,177,247,117,255,255,147,172
0.24867,-1.7669,-0.92274,0.023572,0.1302,-2.0512,0.44119,0.17907,0.89584,1.1269,0.8055,0.88992,0.98584,0.60949,-0.85235,0.75879,0.73235,-0.85546,-0.47912,-1.7388,0.76812,1.1911,-1.6082,0.48819,178,241,168,98,252,243,105,250,184,233,93,255,255,134,169
0.3528,-1.4499,-0.88244,0.038711,-0.074783,-2.2074,0.12317,0.12317,0.92819,1.2396,0.74607,1.0628,0.69341,0.72391,-0.42296,0.66901,0.62325,-2.0243,0.23588,-1.5881,0.68121,1.0838,-1.1855,0.5104,180,238,170,118,253,228,116,250,175,235,101,255,251,132,191
0.34736,-1.287,-0.77425,-0.1084,-0.057366,-2.3742,0.32837,0.043519,0.92775,1.2185,0.79601,0.93962,0.91784,0.86941,-0.46417,0.6789,0.68697,-0.85649,-0.73379,-1.9253,0.60786,1.1439,-1.5039,0.5788,185,238,172,94,251,245,104,250,175,227,100,255,246,119,189
0.18905,-1.6417,-0.9061,-0.029267,0.33499,-2.0713,0.4311,0.16176,1.1644,1.3661,0.73485,0.26617,0.81378,0.97366,-0.052443,0.48677,0.66118,-0.60328,-1.0873,-1.8314,0.45915,0.97366,-1.689,0.89517,199,239,171,84,251,249,98,249,176,230,79,201,190,69,235
0.34015,-1.3876,-1.187,0.48046,0.20563,-2.1402,0.029376,-0.098179,0.94197,1.1495,0.62193,1.044,0.87242,0.50317,-0.79414,0.73095,0.71539,-1.0813,-0.091015,-1.783,0.82573,1.253,-1.585,0.43385,174,241,167,119,250,221,114,249,176,234,109,255,255,141,179
0.94717,0.94717,0.77817,0.34362,-0.91176,-1.7302,-1.5032,-0.93107,0.94717,0.94717,-0.51825,0.68402,0.91419,1.073,-0.069524,0.53752,0.23866,-1.0999,-1.0252,-1.8066,0.45658,1.0916,-1.3147,1.0045,178,241,174,80,251,250,81,251,183,240,106,255,255,128,197
0.82532,0.80913,0.73976,0.15242,-0.57597,-1.7391,-2.1252,-0.37942,0.82532,0.82532,-0.18287,0.82532,0.98373,1.1121,-0.85331,0.34795,-0.021906,-1.3882,-0.63323,-1.5319,0.91037,1.2711,-1.0489,0.85229,170,240,174,108,251,250,95,250,174,246,94,255,255,118,198
